omny.fm へのリンク,日付,タイトル,コメント,MC,出演者1,出演者2,出演者3,音源編集,備考・メモ・作業された方のお名前(ハンドルネーム可)
https://omny.fm/shows/asahi/20-572,"Sat, 19 Feb 2022 19:00:00 +0000",悩める20代僧侶が「家出」！？　お寺を継ぐことへの葛藤 #572,,"竹田真志夫,大阪生活文化部","田部愛,大阪生活文化部","稲田ズイキ,フリースタイルな僧侶たち編集長",,,Noriko Hiramatsu
https://omny.fm/shows/asahi/573,"Sun, 20 Feb 2022 19:00:00 +0000",ラオスが夢見た鉄道、中国の「一帯一路」の罠なのか（前編） #573,,"神田大介,音声ディレクター,コンテンツ編成本部","吉岡桂子,編集委員",,,,ネジート
https://omny.fm/shows/asahi/574,"Mon, 21 Feb 2022 02:55:00 +0000",中国とラオスを結ぶ鉄道は「優等生」　両国の思惑は？（後編） #574,,"神田大介,音声ディレクター,コンテンツ編成本部","吉岡桂子,編集委員",,,,ネジート
https://omny.fm/shows/asahi/575,"Mon, 21 Feb 2022 19:00:00 +0000",うちのお雑煮に何入れる？　アレンジしながら受け継ぐ　正月料理（前編）#575,,"神田大介,音声ディレクター,コンテンツ編成本部","長沢美津子,編集委員",,,,ネジート
https://omny.fm/shows/asahi/576,"Tue, 22 Feb 2022 02:55:00 +0000",おせち料理ってそもそも、何？　意外と新しい重箱ルール　正月料理（後編）#576,,"神田大介,音声ディレクター,コンテンツ編成本部","長沢美津子,編集委員",,,,ネジート
https://omny.fm/shows/asahi/577,"Tue, 22 Feb 2022 19:00:00 +0000",政治に熱を持つ人と「持たぬ若者」違いは？　若手記者が考える #577,,"神田大介,音声ディレクター,コンテンツ編成本部","湯川うらら,高松総局",,,,ネジート
https://omny.fm/shows/asahi/5e09b21f-dc1f-4c71-88fe-ae4300c88a0c,"Wed, 23 Feb 2022 19:00:00 +0000",「核戦争に勝者はない」核保有国合意、主導したのはプーチン氏　その狙いとは #578,,"岸上渉,大阪本社コンテンツ編成本部","副島英樹,編集委員",,,,ネジート
https://omny.fm/shows/asahi/684f2692-8645-4400-a5e8-ae4300d056b4,"Thu, 24 Feb 2022 02:55:00 +0000",「核廃絶の松明引き継ぐ」　核禁条約参加、岸田首相の本気度が問われる #579,,"岸上渉,大阪本社コンテンツ編成本部","副島英樹,編集委員",,,,ネジート
https://omny.fm/shows/asahi/2-580,"Thu, 24 Feb 2022 19:00:00 +0000",新生月組は「文系」トップ　「今夜、ロマンス劇場で」が舞台にきた #580,,尾崎千裕,杢田光,田部愛,,,
https://omny.fm/shows/asahi/20220219oa,"Fri, 25 Feb 2022 07:55:00 +0000",征平・吉弥の土曜も全開！！⑳ゼロコロナの北京五輪「最初は中国、いうんを、早く消したいんとちゃうか」,,桂佐ん吉,"桑原征平,アナウンサー","塩谷祐一,大阪本社編集局",,,吉弥さんがお休みのため、佐ん吉さんが代理出演。Noriko Hiramatsu
https://omny.fm/shows/asahi/81e85113-b48c-48a2-926d-ae3d0036ed9f,"Fri, 25 Feb 2022 19:00:00 +0000",「飛鳥美人」を襲ったカビ、縦割りが招いた悲劇か　高松塚古墳がみすえる世界（後編） #581,,"岸上渉,大阪本社コンテンツ編成本部","中村俊介,編集委員",,,,bajibu
https://omny.fm/shows/asahi/582,"Sat, 26 Feb 2022 19:00:00 +0000",アイドルは無常、推し活は修行　オタク僧侶が語る仏教との共通点 #582,,"竹田真志夫,大阪生活文化部","田部愛,大阪生活文化部","稲田ズイキ,フリースタイルな僧侶たち編集長",,,Noriko Hiramatsu
https://omny.fm/shows/asahi/583,"Sun, 27 Feb 2022 19:00:00 +0000",ウクライナ（前編）なぜロシアは侵攻したのか　プーチン氏に見る「恐れ」 #583,,"神田大介,音声ディレクター,コンテンツ編成本部","駒木明義,論説委員,元モスクワ支局長",,,,ネジート
https://omny.fm/shows/asahi/584,"Sun, 27 Feb 2022 19:05:00 +0000",ウクライナ（後編）見透かされた「制裁の穴」　ロシアを誰が止められるのか #584,,"神田大介,音声ディレクター,コンテンツ編成本部","駒木明義,論説委員,元モスクワ支局長",,,,ネジート
https://omny.fm/shows/asahi/585,"Mon, 28 Feb 2022 19:00:00 +0000",米軍基地由来コロナってなんだ　実はスルーしてきたかも知れないこと #585,,"安田桂子,コンテンツ編成本部","木村司,那覇総局長",,,,ネジート
https://omny.fm/shows/asahi/557,"Tue, 01 Mar 2022 19:00:00 +0000",「裏」の郵便局長会①　選挙で強固な集票力、その実態を追った #586,,"神田大介,音声ディレクター,コンテンツ編成本部","藤田知也,東京経済部",,,,ネジート
https://omny.fm/shows/asahi/100-moment-joon-587,"Wed, 02 Mar 2022 19:00:00 +0000",「移民と呼ばれるほうが、100倍マシ」　Moment Joonが見せたい人間性 #587,,"神田大介,音声ディレクター,コンテンツ編成本部",Zeebra,Moment Joon,,,"Journa-Rhythm ,ネジート"
https://omny.fm/shows/asahi/moment-joon,"Wed, 02 Mar 2022 19:05:00 +0000",「Moment Joonの名前を捨てたい」　先入観の先へ、私たちはどう向かう #588,,"神田大介,音声ディレクター,コンテンツ編成本部",Zeebra,Moment Joon,,,"Journa-Rhythm ,ネジート"
https://omny.fm/shows/asahi/589,"Thu, 03 Mar 2022 19:00:00 +0000",不人気な2人だけど、かつてなく熾烈な争い　韓国大統領選（前編） #589,,"神田大介,音声ディレクター,コンテンツ編成本部","鈴木拓也,ソウル支局",,,,ネジート
https://omny.fm/shows/asahi/590-1,"Fri, 04 Mar 2022 02:55:00 +0000",薄毛治療にバラマキ、若者が握る選挙の行方　韓国大統領選（後編） #590,,"神田大介,音声ディレクター,コンテンツ編成本部","鈴木拓也,ソウル支局",,,,ネジート
https://omny.fm/shows/asahi/f2901ad0-3ba5-44da-a4e1-ae4a008d1287,"Fri, 04 Mar 2022 07:55:00 +0000",征平・吉弥の土曜も全開！！㉑強すぎる藤井聡太竜王「野茂英雄にそっくりやねん」,,桂吉弥,"桑原征平,アナウンサー","竹田真志夫,大阪生活文化部",,,Noriko Hiramatsu
https://omny.fm/shows/asahi/1-52-589,"Fri, 04 Mar 2022 19:00:00 +0000",散歩は取材の突破口　年の差52歳、「現代の加賀藩主」に迫る  #591,,中程雄平,"川辺真改,金沢総局","神田大介,音声ディレクター,コンテンツ編成本部",,,ネジート
https://omny.fm/shows/asahi/590,"Sat, 05 Mar 2022 19:00:00 +0000",知事と記者の散歩、その結末は突然に　8選出馬はするんですか？ #592,,中程雄平,"川辺真改,金沢総局","神田大介,音声ディレクター,コンテンツ編成本部",,,ネジート
https://omny.fm/shows/asahi/520,"Sun, 06 Mar 2022 19:00:00 +0000",ネット中傷、許しているのは誰なのか　発信者情報の開示① #593,,"神田大介,音声ディレクター,コンテンツ編成本部","藤えりか,デジタル機動報道部",,,,ネジート
https://omny.fm/shows/asahi/521,"Mon, 07 Mar 2022 02:55:00 +0000",会社法が守られていない？　SNSの構造を追う　発信者情報の開示② #594,,"神田大介,音声ディレクター,コンテンツ編成本部","藤えりか,デジタル機動報道部",,,,ネジート
https://omny.fm/shows/asahi/522,"Mon, 07 Mar 2022 19:00:00 +0000",開示請求、実は日本が「世界最多」だった　発信者情報の開示③  #595,,"神田大介,音声ディレクター,コンテンツ編成本部","藤えりか,デジタル機動報道部",,,,ネジート
https://omny.fm/shows/asahi/558,"Tue, 08 Mar 2022 19:00:00 +0000",「裏」の郵便局長会②　ターゲットは顧客　カレンダー配って、投票行動まで評価 #596,,"神田大介,音声ディレクター,コンテンツ編成本部","藤田知也,東京経済部",,,,ネジート
https://omny.fm/shows/asahi/gucci-prince-597,"Wed, 09 Mar 2022 19:00:00 +0000",学歴じゃない、実力だ　Gucci PrinceはHip Hopで格差と戦う #597,,"神田大介,音声ディレクター,コンテンツ編成本部",Zeebra,Gucci Prince,,,"Journa-Rhythm,ネジート"
https://omny.fm/shows/asahi/598,"Thu, 10 Mar 2022 02:55:00 +0000",メジャーって何それ、おいしいの？　Hip Hopシーンに社会が映る #598,,"神田大介,音声ディレクター,コンテンツ編成本部",Zeebra,Gucci Prince,,,"Journa-Rhythm,ネジート"
https://omny.fm/shows/asahi/1-599,"Thu, 10 Mar 2022 19:00:00 +0000",気仙沼の祖母が言った「私は被災者じゃない」　記者はその意味をたどった #599,,"安田桂子,コンテンツ編成本部","武井風花,仙台総局",,,,ネジート
https://omny.fm/shows/asahi/4f8443c5-d6b8-47a0-93a6-ae5200a5da68,"Fri, 11 Mar 2022 07:55:00 +0000",征平・吉弥の土曜も全開！！㉒ロシアの軍事侵攻「ウクライナにええこと一つもあらへん」,,桂吉弥,"桑原征平,アナウンサー","塩谷祐一,大阪本社編集局",,,Noriko Hiramatsu
https://omny.fm/shows/asahi/2e07cc58-a8f9-4e98-97fd-ae4b009100bf,"Fri, 11 Mar 2022 19:00:00 +0000",鎌倉幕府は「源頼朝とその仲間たち」？　東大史料編纂所・本郷教授が語るその実態 #600,,"岸上渉,大阪本社コンテンツ編成本部","宮代栄一,編集委員,文化報道部",,,,ネジート
https://omny.fm/shows/asahi/601-1,"Sat, 12 Mar 2022 20:00:00 +0000",空也上人の口からプカプカ、これってもしや？　担当記者の心震わす至宝たち #601,,"岸上渉,大阪本社コンテンツ編成本部","久保智祥,コンテンツ編成本部","竹田真志夫,デスク,生活文化部",,,ネジート
https://omny.fm/shows/asahi/7-602,"Sun, 13 Mar 2022 19:00:00 +0000",御嶽海、何が変わった？　新大関までの苦節7年と勝負強さ #602,,水野梓,"松本龍三郎,スポーツ部,大相撲班",,,,ネジート
https://omny.fm/shows/asahi/603,"Mon, 14 Mar 2022 02:55:00 +0000",「軽トラの衝突事故」でも医師が来ない　力士の安全を守るには #603,,水野梓,"松本龍三郎,スポーツ部,大相撲班",,,,ネジート
https://omny.fm/shows/asahi/ebpm-604,"Mon, 14 Mar 2022 19:00:00 +0000",辻立ちよりもエビデンス？　小倉將信さん、EBPMってなんですか #604,,"秋山訓子,編集委員","小倉將信,衆院議員,自民党","神田大介,音声ディレクター,コンテンツ編成本部",,,ネジート
https://omny.fm/shows/asahi/52a9fbd2-4d06-41e6-b521-ae000003787a,"Tue, 15 Mar 2022 19:00:00 +0000",「裏」の郵便局長会③　局長はローン抱えても局舎建設…って、だれトク？ #605,,"神田大介,音声ディレクター,コンテンツ編成本部","藤田知也,東京経済部",,,,ネジート
https://omny.fm/shows/asahi/authority-606,"Wed, 16 Mar 2022 19:00:00 +0000",このまま一生？とか無理内心　Authorityが向き合う「低所得」 #606,,"神田大介,音声ディレクター",Zeebra,Authority,,,"Journa-Rhythm,ネジート"
https://omny.fm/shows/asahi/hiphop-607,"Thu, 17 Mar 2022 02:55:00 +0000",閉塞感を打ち破れるか　HipHopは、未来への灯火になるかも #607,,"神田大介,音声ディレクター",Zeebra,Authority,,,"Journa-Rhythm,ネジート"
https://omny.fm/shows/asahi/osk100-608,"Thu, 17 Mar 2022 19:00:00 +0000",吉原の廓、燕尾服は踊る　OSK日本歌劇団100周年 #608,,尾崎千裕,"河合真美江,大阪本社","青木るえか,エッセイスト",,,bajibu
https://omny.fm/shows/asahi/1300,"Fri, 18 Mar 2022 07:55:00 +0000",征平・吉弥の土曜も全開！！㉓高松塚 壁画の謎「1300年前の美女、なんで隠されてたんや」,,桂吉弥,"桑原征平,アナウンサー","竹田真志夫,大阪生活文化部",,,Noriko Hiramatsu
https://omny.fm/shows/asahi/3a6f34ff-8499-4195-b4fd-ae4b009a973b,"Fri, 18 Mar 2022 19:00:00 +0000",かくして立ち上がった流罪人・源頼朝　北条はなぜ一蓮托生となったのか #609,,岸上渉,"宮代栄一,編集委員","山本みなみ,鎌倉歴史文化交流館学芸員",,,bajibu
https://omny.fm/shows/asahi/24-610,"Sun, 20 Mar 2022 06:06:00 +0000",「そうだインド、行こう」24歳の僧はブッダガヤをめざした #610,,"竹田真志夫,大阪本社生活文化部","清水良将,安養寺",,,,bajibu
https://omny.fm/shows/asahi/611-1,"Sun, 20 Mar 2022 19:00:00 +0000",学童疎開、泣きながら米を炊いた　東京大空襲を語り継ぐ #611,,"神田大介,音声ディレクター,コンテンツ編成本部","大野さえ子,オピニオン編集部","石橋星志,すみだ郷土文化資料館",,,ネジート
https://omny.fm/shows/asahi/611,"Mon, 21 Mar 2022 19:00:00 +0000",サイバー事件簿⑤　これは南海トラフなのか　ランサムウェアと地域の病院 #612,,"神田大介,音声ディレクター,コンテンツ編成本部","須藤龍也,編集委員",,,,ネジート
https://omny.fm/shows/asahi/612,"Tue, 22 Mar 2022 02:55:00 +0000",サイバー事件簿⑥　サイバー攻撃、受けた病院の「孤立」　あすは我が身のはずが #613,,"神田大介,音声ディレクター,コンテンツ編成本部","須藤龍也,編集委員",,,,ネジート
https://omny.fm/shows/asahi/0505ea55-c35a-4094-86c2-ae06001bfec9,"Tue, 22 Mar 2022 19:00:00 +0000",「裏」の郵便局長会④　入会して集票に汗かかないと、社内で評価されない不条理 #614,,"神田大介,音声ディレクター,コンテンツ編成本部","藤田知也,東京経済部",,,,ネジート
https://omny.fm/shows/asahi/marukido-615,"Wed, 23 Mar 2022 19:00:00 +0000",毒まみれ、わたしにバイバイ　Marukidoを変え始めた「出産」 #615,,"神田大介,音声ディレクター,コンテンツ編成本部",Zeebra,Marukido,,,
https://omny.fm/shows/asahi/616,"Thu, 24 Mar 2022 02:55:00 +0000",出産か、キャリアか、二者択一なんておかしい　Z世代が体感したリアル #616,,"神田大介,音声ディレクター,コンテンツ編成本部",Zeebra,Marukido,,,
https://omny.fm/shows/asahi/2-617,"Thu, 24 Mar 2022 19:00:00 +0000",大物議員の娘が見た現実　加藤鮎子さん、「加藤の乱」とは何だったんですか #617,,"秋山訓子,編集委員","加藤鮎子,衆院議員,自民党","神田大介,音声ディレクター,コンテンツ編成本部",,,ネジート
https://omny.fm/shows/asahi/4496f4ea-efbe-4ccb-b880-ae62007466d8,"Fri, 25 Mar 2022 07:55:00 +0000",征平・吉弥の土曜も全開！！㉔韓国大統領選「キワキワやったね」,,桂吉弥,"桑原征平,アナウンサー","塩谷祐一,大阪本社編集局",,,Noriko Hiramatsu
https://omny.fm/shows/asahi/618,"Fri, 25 Mar 2022 19:00:00 +0000",北方領土は永久に返らないのか…　暗礁の日ロ、繰り返される歴史 #618,,"岸上渉,大阪本社コンテンツ編成本部","副島英樹,編集委員,大阪本社,元モスクワ支局長",,,,ネジート
https://omny.fm/shows/asahi/619,"Sat, 26 Mar 2022 19:00:00 +0000",インドに日本人が建てたお寺　その活動はまさに「仏の心」#619,,"竹田真志夫,大阪文化部デスク","清水良将,安養寺",,,,ネジート
https://omny.fm/shows/asahi/1-620,"Sun, 27 Mar 2022 19:00:00 +0000",侵攻1カ月のウクライナから（前編） ロシアの苦戦と和平のゆくえ #620,,"神田大介,音声ディレクター,コンテンツ編成本部","国末憲人,ヨーロッパ総局長",,,,ネジート
https://omny.fm/shows/asahi/1-621,"Mon, 28 Mar 2022 02:55:00 +0000",侵攻1カ月のウクライナから（後編） これは世界史の転機なのか #621,,"神田大介,音声ディレクター,コンテンツ編成本部","国末憲人,ヨーロッパ総局長",,,,ネジート
https://omny.fm/shows/asahi/622,"Mon, 28 Mar 2022 19:00:00 +0000",サイバー事件簿⑦　そのデータ、消したつもり？　復元できてしまうかも #622,,"神田大介,音声ディレクター,コンテンツ編成本部","須藤龍也,編集委員",,,,ネジート
https://omny.fm/shows/asahi/602,"Tue, 29 Mar 2022 19:00:00 +0000",「専守防衛」の日本は、敵基地を攻撃できるか　憲法から考えた #623,,"安田桂子,コンテンツ編成本部","藤田直央,編集委員",,,,ネジート
https://omny.fm/shows/asahi/t-stone-624,"Wed, 30 Mar 2022 19:00:00 +0000",俺も頑張るから一緒に生きよう　T-STONEは「自殺」に立ち向かう #624,,"神田大介,音声ディレクター,コンテンツ編成本部",Zeebra,T-STONE,,,ネジート
https://omny.fm/shows/asahi/hiphop-625,"Thu, 31 Mar 2022 02:55:00 +0000",言葉の力でネガをポジティブに　HipHopから考える報道の届け方 #625,,"神田大介,音声ディレクター,コンテンツ編成本部",Zeebra,T-STONE,,,ネジート
https://omny.fm/shows/asahi/dx-626,"Thu, 31 Mar 2022 19:00:00 +0000",リアルタイム配信は、革新的だった　DXで変わる将棋界 #626,,"神田大介,音声ディレクター,コンテンツ編成本部","村瀬信也,文化くらし報道部",,,,ネジート
https://omny.fm/shows/asahi/627,"Fri, 01 Apr 2022 02:55:00 +0000",奇妙を撮る、村から空から宇宙から　世界の普通ってなんだろう #627,,加地ゆうき,"山本七瀬,大阪企画事業部",,,,ネジート
https://omny.fm/shows/asahi/4e49f726-a4bc-4b74-b81e-ae6600804aa3,"Fri, 01 Apr 2022 07:55:00 +0000",征平・吉弥の土曜も全開！！㉕源頼朝と北条一族「政子、かわいらしいところもあったんとちゃうかな」,,桂吉弥,"桑原征平,アナウンサー","竹田真志夫,大阪生活文化部",,,Noriko Hiramatsu
https://omny.fm/shows/asahi/628-1,"Fri, 01 Apr 2022 19:00:00 +0000",北方領土問題はなぜこじれた？　日本の「不都合な真実」とアメリカの「恫喝」 #628,,"岸上渉,大阪本社コンテンツ編成本部","副島英樹,編集委員,元モスクワ支局長",,,,ネジート
https://omny.fm/shows/asahi/33feec60-a57c-4445-9a9d-ae6b002c38cb,"Sat, 02 Apr 2022 07:55:00 +0000",（テスト企画）あのニュース、君にはどう映った？　特派員とゆったり語り合ってみた,,"神田大介,音声ディレクター,コンテンツ編成本部","冨名腰隆,北京特派員",,,,ネジート
https://omny.fm/shows/asahi/628,"Sat, 02 Apr 2022 20:00:00 +0000",お釈迦様も最初の法話は大失敗？　聖地ブッダガヤのいま #629,,"竹田真志夫,大阪文化部デスク","清水良将,安養寺",,,,ネジート
https://omny.fm/shows/asahi/631,"Sun, 03 Apr 2022 19:00:00 +0000",やりたいことがしたいだけ、なのにハードル高すぎ　研究者への道（前編） #630,,"神田大介,音声ディレクター,コンテンツ編成本部","レン,サイエントーク","春名まこと,コペテンナイト",,,ネジート
https://omny.fm/shows/asahi/631-1,"Mon, 04 Apr 2022 02:55:00 +0000",みんなに伝えたい、ガクモンは楽しい！　研究者への道（後編） #631,,"神田大介,音声ディレクター,コンテンツ編成本部","レン,サイエントーク","春名まこと,コペテンナイト",,,ネジート
https://omny.fm/shows/asahi/632,"Mon, 04 Apr 2022 19:00:00 +0000",サイバー事件簿⑧標的にされるオリンピック　無意味な数字に惑わされないで #632,,"神田大介,音声ディレクター,コンテンツ編成本部","須藤龍也,編集委員",,,,ネジート
https://omny.fm/shows/asahi/633,"Tue, 05 Apr 2022 19:00:00 +0000",非常食をおいしくたべる　「もしも」のときも、元気が出るレシピ #633,,"神田大介,音声ディレクター,コンテンツ編成本部","長沢美津子,編集委員",,,,ネジート
https://omny.fm/shows/asahi/634,"Wed, 06 Apr 2022 19:00:00 +0000",民謡だってラップバトル　秋田白熱、Z世代にひけはとらない #634,,"神田大介,音声ディレクター,コンテンツ編成本部","高橋杏璃,秋田総局",,,,ネジート
https://omny.fm/shows/asahi/7e0ece68-b032-454a-8414-ae1e006a205c,"Thu, 07 Apr 2022 19:00:00 +0000",通貨はビットコイン（前編） ある日、小さな漁村に大金がふってきた #635,,"神田大介,音声ディレクター,コンテンツ編成本部","岡田玄,サンパウロ支局長",,,,ネジート
https://omny.fm/shows/asahi/80d86e58-ab67-457a-bfad-ae1e006a4da9,"Fri, 08 Apr 2022 02:55:00 +0000",通貨はビットコイン（後編）「イケてる独裁者」、背後に広がる闇 #636,,"神田大介,音声ディレクター,コンテンツ編成本部","岡田玄,サンパウロ支局長",,,,ネジート
https://omny.fm/shows/asahi/8aaa0cab-f326-432f-a235-ae6800577b5c,"Fri, 08 Apr 2022 19:00:00 +0000",「北方領土問題は存在しない」　そんなソ連をゼロから変えたリーダーがいた #637,,"岸上渉,大阪本社コンテンツ編成本部","副島英樹,編集委員,元モスクワ支局長,大阪本社",,,,ネジート
https://omny.fm/shows/asahi/638,"Sat, 09 Apr 2022 07:55:00 +0000",見出しが立たなくても、伝えるべきことってあるはず　新聞を開きながら語り合おう #638,,"神田大介,音声ディレクター,コンテンツ編成本部","真田嶺,コンテンツ編成本部","今永諒,コンテンツ編成本部",,,ネジート
https://omny.fm/shows/asahi/639,"Sat, 09 Apr 2022 19:00:00 +0000",国際色豊かなブッダガヤの祈り 言葉や方法は違ってもみな仏教 #639,,"竹田真志夫,大阪文化部デスク","清水良将,安養寺",,,,ネジート
https://omny.fm/shows/asahi/9a89b3a8-55bb-4c9f-8805-ae6d00598f11,"Sun, 10 Apr 2022 19:00:00 +0000",プーチン氏は習近平氏に何を伝えたのか　ウクライナ侵攻と中国（前編） #640,,神田大介,"冨名腰隆,中国総局",,,（不明）,Anzu
https://omny.fm/shows/asahi/640,"Mon, 11 Apr 2022 02:55:00 +0000",「台湾侵攻」、その可能性はあるのか　ウクライナ侵攻と中国（後編） #641,,神田大介,"冨名腰隆,中国総局",,,（不明）,Anzu
https://omny.fm/shows/asahi/641,"Mon, 11 Apr 2022 19:00:00 +0000",サイバー事件簿⑨違和感だらけ、にせプレスリリース　たどり着いた「認知作戦」 #642,,"神田大介,音声ディレクター,コンテンツ編成本部","須藤龍也,編集委員",,,,ネジート
https://omny.fm/shows/asahi/100-642,"Tue, 12 Apr 2022 19:00:00 +0000",100歳のヒバクシャ　子どもたちに託した「三つの願い」 #643,,"岸上渉,大阪本社コンテンツ編成本部","副島英樹,編集委員,大阪本社",,,,ネジート
https://omny.fm/shows/asahi/644,"Wed, 13 Apr 2022 19:00:00 +0000",私も出世できますか（前編）　トップになる人の共通点って #644,,"神田大介,音声ディレクター,コンテンツ編成本部","畑中徹,GLOBE副編集長",,,,ネジート
https://omny.fm/shows/asahi/645,"Thu, 14 Apr 2022 02:55:00 +0000",私も出世できますか（後編）　マンハッタンで社長を出待ち #645,,"神田大介,音声ディレクター,コンテンツ編成本部","畑中徹,GLOBE副編集長",,,,ネジート
https://omny.fm/shows/asahi/646-1,"Thu, 14 Apr 2022 19:00:00 +0000",ロシアのアスリートが、国際大会に出場できない　スポーツと政治を考える #646,,"神田大介,音声ディレクター,コンテンツ編成本部","稲垣康介,編集委員",,,,ネジート
https://omny.fm/shows/asahi/647-1,"Fri, 15 Apr 2022 07:55:00 +0000",マッチョ化する世界、地球の反対側からどう見えた？　4年ぶりの日本で #647,,"神田大介,音声ディレクター,コンテンツ編成本部","岡田玄,サンパウロ支局",,,,ネジート
https://omny.fm/shows/asahi/646,"Fri, 15 Apr 2022 19:00:00 +0000",「2島先行返還」北方領土の対岸、係争の海に漁師たちは #648,,"岸上渉,大阪本社コンテンツ編成本部","副島英樹,編集委員,元モスクワ支局長,大阪本社",,,,ネジート
https://omny.fm/shows/asahi/657,"Sat, 16 Apr 2022 07:55:00 +0000",偉業達成！…でも、休刊日　後日も楽しめる紙面の工夫って？ #649,,"神田大介,音声ディレクター,コンテンツ編成本部","真田嶺,コンテンツ編成本部","今永諒,コンテンツ編成本部",,,ネジート
https://omny.fm/shows/asahi/647,"Sat, 16 Apr 2022 20:00:00 +0000",バチカンと京都にしかない？らしい　京都宗教記者会ってなんだ #650,,"岸上渉,大阪本社コンテンツ編成本部","竹田真志夫,デスク,大阪文化部","久保智祥,コンテンツ編成本部",,,ネジート
https://omny.fm/shows/asahi/nipt-651,"Sun, 17 Apr 2022 19:00:00 +0000",出生前検査（NIPT）ってなに　気軽な血液検査から、重い決断をすることも #651,,水野梓,"岡崎明子,アピタル編集長",,,不明,水野梓、音源編集が不明です
https://omny.fm/shows/asahi/652,"Mon, 18 Apr 2022 19:00:00 +0000",ダウン症の次男と暮らす奥山佳恵さん　出生前検査の前に知ってほしいこと #652,,水野梓,"奥山佳恵,俳優","岡崎明子,アピタル編集長",,不明,水野梓、音源編集が不明です
https://omny.fm/shows/asahi/653,"Tue, 19 Apr 2022 19:00:00 +0000",在日コリアンとして、ハリウッドで生きる　朴昭熙（パクソヒ）さんと「ソウジ・アライ」 #653,,"神田大介,音声ディレクター,コンテンツ編成本部","藤えりか,デジタル機動報道部",,,,ネジート
https://omny.fm/shows/asahi/nft-655,"Wed, 20 Apr 2022 19:00:00 +0000",NFTを政治で進める　塩崎彰久さん、前例ないことできますか #654,,"秋山訓子,編集委員","塩崎彰久,衆院議員,自民党","神田大介,音声ディレクター,コンテンツ編成本部",,,ネジート
https://omny.fm/shows/asahi/656,"Thu, 21 Apr 2022 19:00:00 +0000",また日本でオリンピックですか？　2030冬季五輪は、どうも札幌になりそうな雰囲気です #655,,"神田大介,音声ディレクター,コンテンツ編成本部","稲垣康介,編集委員",,,,ネジート
https://omny.fm/shows/asahi/656-1,"Fri, 22 Apr 2022 19:00:00 +0000",北方領土問題はついに「決裂」か　日ロ関係の歴史から見えた解決の糸口 #656,,"岸上渉,大阪本社コンテンツ編成本部","副島英樹,編集委員,大阪本社",,,,ネジート
https://omny.fm/shows/asahi/657-1,"Sat, 23 Apr 2022 07:55:00 +0000",変化が加速する世界を、受け入れられるか　新聞を開きながら考えた #657,,"神田大介,音声ディレクター,コンテンツ編成本部","真田嶺,コンテンツ編成本部","今永諒,コンテンツ編成本部",,,ネジート
https://omny.fm/shows/asahi/658,"Sat, 23 Apr 2022 19:00:00 +0000",怨霊をまつる神社で豪華・巨大な神輿が大公開、春の京都で至宝巡り #658,,"竹田真志夫,大阪文化部デスク",久保智祥,,,,ネジート
https://omny.fm/shows/asahi/660,"Sun, 24 Apr 2022 19:00:00 +0000",宇宙飛行士になりたい！（前編）　問われるのは「総合人間力」 #659,,"神田大介,音声ディレクター,コンテンツ編成本部","小川詩織,科学医療部,西部報道センター","内山崇,JAXA",,,ネジート
https://omny.fm/shows/asahi/661,"Mon, 25 Apr 2022 02:55:00 +0000",宇宙飛行士になりたい！（後編）　イスで回転、ロボットにダメ出し #660,,"神田大介,音声ディレクター,コンテンツ編成本部","小川詩織,科学医療部,西部報道センター","内山崇,JAXA",,,ネジート
https://omny.fm/shows/asahi/663,"Mon, 25 Apr 2022 19:00:00 +0000",選挙を揺るがす、外国からのネット偽情報　日本の対策は #661,,"安田桂子,コンテンツ編成本部","藤田直央,編集委員",,,,ネジート
https://omny.fm/shows/asahi/6889668e-b037-4bc3-9484-ae6f00129d4d,"Tue, 26 Apr 2022 19:00:00 +0000",気持ちも和らぐ、だし巻き卵　上達のコツは手首のスナップ #662,,"神田大介,音声ディレクター,コンテンツ編成本部","長沢美津子,編集委員",,,,ネジート
https://omny.fm/shows/asahi/662,"Wed, 27 Apr 2022 02:55:00 +0000",システムが支えてきた安い卵　もう「価格の優等生」じゃない？ #663,,"神田大介,音声ディレクター,コンテンツ編成本部","長沢美津子,編集委員",,,,ネジート
https://omny.fm/shows/asahi/664,"Wed, 27 Apr 2022 19:00:00 +0000",どんな人たちが、なぜ、通っているのか　夜間中学のいま（前編） #664,,"中程雄平,大阪本社コンテンツ編成本部","宮崎亮,大阪社会部","安井健悟,大阪社会部",,,ネジート
https://omny.fm/shows/asahi/665,"Thu, 28 Apr 2022 02:55:00 +0000",ここにしか通えない、そんな学校が消えていく　夜間中学のいま（後編） #665,,"中程雄平,大阪本社コンテンツ編成本部","宮崎亮,大阪社会部","安井健悟,大阪社会部",,,ネジート
https://omny.fm/shows/asahi/666,"Thu, 28 Apr 2022 19:00:00 +0000",北京で、最大の引き締めが始まった？　記者が見る「ゼロコロナ」政策の難しさ #666,,"神田大介,音声ディレクター,コンテンツ編成本部","冨名腰隆,中国総局",,,,ネジート
https://omny.fm/shows/asahi/667,"Fri, 29 Apr 2022 19:00:00 +0000",鎌倉幕府は「1192つくろう」じゃないの？　本郷教授が語る「新装開店」のタイミング #667,,"岸上渉,大阪本社コンテンツ編成本部","宮代栄一,編集委員",,,,ネジート
